pi_id,score,win,win_2014,hirsh,scopus,rints,inst_cap,member,domain,delisted,sex,region,degree,proj_id,pr_rank,org_prestige
99151ffb9a148e6a29da5388d0d60a7b3ad76cb5244c45b2c68b4ee9a6ca1a66,17.33,Yes,Yes,0,No,No,No,no,Culture,No,Female,Алматы,Doctor,1686,only,National
bca1645e9487dadce60e2b181c583e7223ddffa2695b4e879cc0cd2cb44f6525,17.33,No,No,0,Yes,No,No,no,Culture,Yes,Male,Астана,PhD,1687,only,Other
d97bcc172a0eb3c91a87438f8f6a6f5b195d70ae9c3322c34eca772803e7b25e,17.33,No,No,1,Yes,No,Works with,no,Culture,Yes,Female,Алматы,Candidate,1688,only,National
281ddbc7ed0f6cd8cf9539af110d5d1c3b0776a16f8f00f1209792be7d380b76,17.33,No,No,0,Yes,No,Works with,no,Culture,Yes,Female,Алматы,Doctor,1689,only,National
690448b22c886799870c374cc16b8cbe6f6ad6f8fc804505f548d9e66bb2af74,17.33,No,No,0,Yes,No,No,no,Culture,Yes,Female,Астана,PhD,1690,only,Regional
cf8acae7677d2418259775167eddb34628c9d14f27c22165ffd32f63d9752187,17.33,No,No,0,Yes,No,(Missing),no,Culture,Yes,Female,Астана,Candidate,1691,only,Other
50e601c277b9d7f40f1d5971417457a43e34b96883319fd164df94b4900da159,17.33,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1693,only,Regional
90a2a5f3f02ec81e08e26303c23f237dbf8c8f73cbb746cfe9684928da1356ee,17.33,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Candidate,1694,only,Regional
28cfbf2d04d463f815f0109897744311da731ea8acd8da234630536dd4751341,17.33,No,No,0,Yes,No,No,no,Culture,No,Female,Other,PhD,1695,only,Regional
adcc5e1abaddbf19ad4aa74a03cafd25724d9510f80514abced05f791a7bee1a,17.33,No,No,1,Yes,No,Works with,no,Culture,Yes,Female,Астана,Doctor,1696,only,National
a5b32a9b69e6c4054193165a61ca9c5ef03807695bd57934460ab45c6b27bbf8,17.33,No,No,0,No,No,No,no,Culture,No,Male,Other,Candidate,1697,only,Regional
868dba46b5b8f36f103e7253fd8991e04b6f3f630832d30c4a93e0129fdf6886,17.33,No,No,0,Yes,No,No,no,Culture,No,Female,Other,Candidate,1698,only,Regional
7fcfb13ac34547838c6e9209e381a1f5a986c431de657eee95ebead792c45293,17.33,No,No,0,Yes,No,Works with,no,Culture,No,Male,Алматы,Candidate,1699,only,Other
16adb8f543f6b18c96526b6f7ab858220f0a341400b16783ed928b388bf5b440,17.33,No,No,0,Yes,No,No,no,Culture,No,Male,Алматы,Doctor,1700,only,Other
703c2ceedb2a731c589e163cd8fdb923aa74eb8a8ffaa74c61d2f07374e42ebe,17.33,No,No,0,No,No,Works with,no,Culture,No,Female,Астана,Candidate,1701,only,National
580c433289e92399811002bc82c3ab676036036e13380b5576c23b6529a8c5e2,17.33,No,No,0,Yes,No,Works with,no,Culture,Yes,Female,Астана,Doctor,1702,only,National
b9fb6cfe81485acae7cc0630ed52270f66fb56b544c302805bfd84bd051f142f,17.33,No,No,0,No,No,Works with,no,Culture,No,Female,Алматы,Candidate,1703,only,National
4b805e96585433197620d28921496ad93bf81cebc6076c29e2c099464c8834af,17.33,No,No,1,Yes,No,No,no,Culture,Yes,Female,Шымкент,Candidate,1705,only,Regional
2ca397f8506b76f677a976deb829f721da9ff49d4712558b9a68fc158c107eed,17.33,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Candidate,1706,only,National
5963eb97acfc29cb321f1d3dca864e8e4a8419828ce7aca7da809338bed1803a,17.33,No,No,0,Yes,No,No,no,Culture,Yes,Male,Астана,Doctor,1707,only,Regional
ec3562c32ae0fe621db74ad23bfaad4b44b40c500212ea4ac8f9367683a77b78,17,No,No,0,Yes,No,No,no,Culture,No,Female,Other,Candidate,1708,only,Regional
0526364d3861b4a0fb74609d2ec702dbee5ec347fcc24326dffbf12a2c89e77e,17,No,No,0,No,No,Works with,no,Culture,No,Male,Астана,Doctor,1710,only,National
80ba13436c57a86107dcbf7b3b88db27bea52b483a657f6bda1da598249507e3,17,No,No,1,Yes,Yes,Works with,no,Culture,Yes,Female,Алматы,Doctor,1711,only,National
49a99afd22325a97bab03a99a97914ab740b88961e5c86ae381071342c436988,17,No,No,0,Yes,No,No,no,Culture,Yes,Female,Other,Candidate,1714,only,Regional
86029400b43ca0ac5bb886ea25a6b25af53e5e5bb560718b727cd0d3b2becbfb,17,No,No,0,Yes,No,Works with,no,Culture,Yes,Male,Алматы,Doctor,1716,only,National
64d78b83d3b68136985b0aa892aa0b8d35d1c727e685a904ef99341ecf3ed796,17,No,No,0,Yes,No,Works with,no,Culture,Yes,Female,Астана,Candidate,1717,only,National
58d02e8c5b49f97d670d4aa260c02bc344281d1648de0d4a4cd00b99f11be7cf,17,No,No,0,No,No,(Missing),no,Culture,No,Female,Other,Candidate,1718,only,Other
892a61dde1f3502c1e101639864f8878494c2bb928b385b2510deb25dffaeaa6,17,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1719,only,Regional
5e8f7ba109244cd8636701d80e616a650863fabc3f9fb2e16c7042d84b7148b6,17,No,No,0,No,No,No,no,Culture,No,Male,Other,Doctor,1720,only,Regional
00bde86685be6684bf2a5f81ed766ce99a132df3da085558067ca76e2bc14642,17,No,Yes,0,Yes,No,No,no,Culture,Yes,Female,Астана,Candidate,1721,only,Other
483c7f814beb29dcc30845a8f2d4423a091407190c9631b3b353628bbbb943a4,17,No,No,1,Yes,No,Works with,no,Culture,Yes,Female,Алматы,PhD,1722,only,National
0cb1af02f1bbff4918ef27b63b1997ff1b3123beb358595c813023c436e56477,17,No,No,0,No,No,No,no,Culture,No,Female,Other,Doctor,1723,only,Regional
942a3a02c536eea3917b91c797eee8589fa10ce5a59faca20991bc45cabf4b4a,16.67,No,No,0,No,No,No,no,Culture,No,Male,Other,Doctor,1725,only,Regional
d1b66c5b83b085e686cc9ca4e0e3eecb0afd01fdb3ae76522776974f3a68dc41,16.67,No,No,0,Yes,No,Works with,no,Culture,Yes,Male,Other,Doctor,1728,only,Regional
22913bdfa45e1f2e5b39c1d331af578f0b21a2d043e8fa68d2b610dbf879b485,16.67,No,No,0,No,No,(Missing),no,Culture,No,Female,Астана,Candidate,1729,only,Other
515e8c2f709eccc3df093bf3a70897eae29fe720fa684897bff0fadada2b5744,16.67,No,No,0,No,No,Works with,no,Culture,No,Male,Астана,Doctor,1731,only,National
ea5874628dd60be8941b28fe8069ce18543812ad10a076e5613e1ffec458c5e8,16.67,No,No,0,No,No,No,no,Culture,No,Male,Алматы,Doctor,1732,only,National
ded85d96e37dd6a5e8812c4568370da90455a58d1f7e918050a4e1545fdebd6f,16.67,No,No,0,No,No,No,no,Culture,No,Male,Алматы,Candidate,1733,only,National
af75c8f3a2bcf130d7c2c6d063ea40a952db35e0a6b696b7f01a89e0129054bc,16.67,No,No,0,Yes,No,No,no,Culture,No,Female,Шымкент,Candidate,1734,only,Other
cd2d7c402d9b7c76b6816545a0ad9caaa33ce501c2d7b8b8077c0702551a4e6b,16.67,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1735,only,Regional
6b63d09e3e57439b2639dcb8eced63f8af2e92fcbb7cc7fdb11a5d5139168159,16.67,No,No,1,Yes,No,No,no,Culture,Yes,Female,Шымкент,Candidate,1736,only,Regional
d6d4af7c0816e7f5b218d5bffa123ec55604a3c05bf4e66e53ee88cd8ed5686b,16.67,No,No,0,Yes,No,No,no,Culture,No,Female,Астана,Candidate,1737,only,Regional
5d8b8d236b3e7c0c0d9fcb9ed4e277a1f624532d19dc0cd7529a33828e852a4b,16.67,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Candidate,1738,only,Other
e8943515836dd6ea5882536f526d27fc36640f54855c67bb8a537152bb386691,16.33,No,No,0,No,No,(Missing),no,Culture,No,Female,Астана,Candidate,1740,only,Other
b4bd48f92f75973a4c7ab7cbd01ed1be05e23249c67d9bf1fc94d26ec514877b,16.33,No,No,1,Yes,No,No,no,Culture,Yes,Female,Астана,Candidate,1741,only,Other
1a9463d433dbbeb9c2abb9a86420ea0a7f6f9aae0ced0cfbed2b2f0776d52efe,16.33,No,No,0,Yes,No,No,no,Culture,Yes,Male,Шымкент,Candidate,1742,only,Regional
acaed42b9d33e684e2ded98ebd43a4c6fc2a4b30a452a97a3817487e9b1ae481,16.33,No,Yes,1,Yes,No,(Missing),no,Culture,No,Female,Other,Candidate,1743,only,Other
cbdfd2861aa044bfa1d7ab6cea175cc449427d66d704da6558bc1e2c4485b176,16.33,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1744,only,Other
a37874181ded27863664794dd1367a728444e3211d64d94636696975dc82859b,16.33,No,No,0,Yes,No,No,no,Culture,No,Male,Other,Doctor,1746,only,Regional
9f348783262d513265ec6c406a6d17956d8dad6e1685a0b581d3361c68c4571c,16,No,No,1,Yes,No,No,no,Culture,Yes,Female,Алматы,PhD,1748,only,Other
ac727db0862dfd581588cbe04ef630b98ee405f1fccd11127af6f871d9e59fe2,16,No,No,0,No,No,(Missing),no,Culture,No,Male,Алматы,Doctor,1749,only,Other
0c43e882f91466dba0300261f6c14f6a49f9ae007d5486e59c3bb16509a9371c,16,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Doctor,1750,only,Other
dacc8b9c20a6b688046a0bcb833fedfe3de755df0913bba170a6e7dde760462e,16,No,No,0,Yes,No,Works with,no,Culture,No,Female,Алматы,Doctor,1752,only,National
3cb86c0516baaa48db14e8b63abf1e6ed018b2a0738cefea5d73f2171ed95c2c,16,No,Yes,0,Yes,Yes,Works with,no,Culture,Yes,Female,Алматы,Doctor,1753,only,National
aa0d6a5db8936dac36a8d15482a66ad1dce8ee0e370890b85b96e7eb202cb4e4,16,No,No,0,No,No,No,no,Culture,No,Female,Other,Candidate,1754,only,Regional
973bd00c476ffb9b1c73467e1c65aec6c1d9cec24f733af4ca314ef6bd09b7a3,16,No,No,0,No,No,No,no,Culture,No,Male,Шымкент,Candidate,1755,only,Regional
7af82e79872d9ea812c311790e03af78976668a449f56f5d44f29a82b19c47d9,16,No,No,0,Yes,No,Works with,no,Culture,Yes,Female,Астана,Candidate,1756,only,National
7b2a514fd24402b6d72825144f08f25ce6cd5da11ff06921027214359aff6a60,15.67,No,No,0,No,Yes,No,no,Culture,No,Male,Other,Doctor,1758,only,Regional
9587fc6947771f43b5f1b592ef835d0b493b5c1794e715d92c90e766f4731429,15.67,No,No,1,Yes,No,No,no,Culture,Yes,Female,Other,Doctor,1759,only,Regional
93555946797f603f00fc687b818d16c239627e6f873425d14184709a8b2b2374,15.67,No,No,0,No,No,No,no,Culture,No,Male,Other,Doctor,1760,only,Other
e509017a4224c8caeba6593c04c681135d57419a22b6298a91810fd1644c2a07,15.67,No,No,0,No,No,No,no,Culture,No,Male,Астана,Doctor,1761,only,Other
a22c48ab6ea0ee315c0edb5b5f30ced0a186aab64d405d8507e329364d5702ca,15.67,No,No,0,Yes,No,No,no,Culture,Yes,Female,Other,PhD,1762,only,Regional
f0d2846d5de925c0f7bc677a68f067552db33859ade5f6b1bd64ba1c749bccda,15.67,No,No,0,Yes,Yes,No,no,Culture,Yes,Female,Астана,Candidate,1763,only,Other
8773b38d1d4a784779a8102d0c56e55b3ad35baca34b1c43622dd0d494baba9a,15.67,No,No,0,Yes,No,No,no,Culture,Yes,Female,Other,PhD,1764,only,Regional
5684131b13d464ecd783cbcf4334a092b29c04e3ed20c6deb47b090f22396f2e,15.67,No,No,0,Yes,No,Works with,no,Culture,Yes,Female,Алматы,Candidate,1765,only,National
b29c55c318fd0e82dad04295d645d151f95c778cf063ce179af1edc504c5d49d,15.67,No,No,0,No,No,Works with,no,Culture,No,Male,Астана,Doctor,1766,only,National
db4be1210130a66cfbf5e813d541dea66538bb8a164cd22b3a3372766dc884b3,15.67,No,Yes,0,No,No,Works with,no,Culture,No,Male,Алматы,Doctor,1767,only,Other
46c9a2f9c0a03770bf746993bb75c178bbcf18c0a25df63230e704b7f91d63ee,15.67,No,No,0,Yes,No,No,no,Culture,Yes,Female,Other,Candidate,1768,only,Regional
03828b9aaaaef66ab76ff0c9c65919ddd640924d97001d94b5f65e7bfc0747a8,15.67,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1769,only,Regional
97e644f21d9e566ba326c4b2a64335a3339849d5e7176d4bd5904f6f811c8e9f,15.67,No,No,0,Yes,No,No,no,Culture,Yes,Female,Other,PhD,1770,only,Regional
bd143f3bd1e0a1d513970a765a9a61e4bc3e20fbcd23dedbe055748ac1cedde0,15.67,No,No,0,Yes,No,Works with,no,Culture,Yes,Female,Астана,PhD,1771,only,National
29a58c6fa6c33abef45658d0fef423025cb7fd3ca478ee7ecf0331c066a53e29,15.67,No,No,3,Yes,No,No,no,Culture,Yes,Female,Other,Candidate,1772,only,Regional
db494e5544bde1a1101b907014b7a3a188fcb8a61dc1ec0c8cbc8a85bd1dc586,15.67,No,No,0,Yes,No,No,no,Culture,No,Male,Астана,Doctor,1773,only,Other
eb354b8534161a8960097264f77c18aac4b6c4169ea6f851fb82778fb73e29fd,15.33,No,No,0,No,No,No,no,Culture,No,Female,Other,Candidate,1775,only,Regional
896c6483346b1bddefe3e90a29c2f0d8322157bb458828690edf42140d3d878c,15.33,No,No,0,No,No,(Missing),no,Culture,No,Female,Астана,Candidate,1776,only,Other
dc1c0cacaca41d8e57c6d86bcf2fe25ac66536ba66946373926ffb534017d143,15.33,No,No,0,Yes,No,No,no,Culture,No,Female,Other,Candidate,1778,only,Regional
4a271eded48f2496ddf28d494629dda681f3c4e600f0e851f9e807fc4984f59f,15.33,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1779,only,Regional
d253d5d9497d79638e1ea910ba348d7e524cbe6e39bb85a5aff095d9d18b6bdb,15.33,No,No,0,Yes,No,No,no,Culture,No,Male,Алматы,Doctor,1780,only,Regional
207d493f07b1ecf075e656189dca8d2eb98d7243f3c67cf3dc807c556b468e93,15.33,No,No,0,Yes,No,No,no,Culture,No,Female,Шымкент,Candidate,1781,only,Regional
45e7ec678127fc8d99aa627708b5ef52a2ba79c276c0fd9c0198359c2efb19f3,15.33,No,No,0,Yes,No,No,no,Culture,Yes,Female,Алматы,Candidate,1783,only,National
39f90101a46e84b457b1e4e7373060474d7d6ef8435f145d81614fc4930690e9,15.33,No,No,0,Yes,No,No,no,Culture,Yes,Female,Алматы,Candidate,1784,only,National
23a4bab266bc8546fb0c4eb6e4dd38ef30aef09a5241e330b7d8a5763e305d7f,15.33,No,No,0,No,No,Works with,no,Culture,No,Female,Астана,Candidate,1785,only,National
45b1e534d7b9a4552747c0e8f0eb6a3f748e6180945cfd02abbdcd96436c8939,15.33,No,No,1,Yes,No,No,no,Culture,Yes,Female,Other,PhD,1786,only,Regional
9d1a1e7d24c6e4001621bf02e87365e6ff653124ca0da4db5b85f81b267f852f,15,No,No,0,Yes,No,No,no,Culture,Yes,Male,Other,Candidate,1787,only,Regional
fcc2e38f5e2cb21662494a55e528cfd662ad03e0f3de63e420c5c60f25e727a4,15,No,No,0,No,No,No,no,Culture,No,Female,Other,Candidate,1788,only,Regional
b69000f2c9d8abddf9eecaf0ed9237346c53ac8f537335ecfee2c022c9bec35b,15,No,No,0,No,No,No,no,Culture,No,Female,Астана,Candidate,1789,only,Other
b1a83418476d21f2a8270b9131d3830dcfb75a547ee1be5fcdf4bab8a886d308,15,No,No,0,Yes,No,No,no,Culture,Yes,Female,Other,PhD,1790,only,Regional
bf746862e81c24b437040a2523ecf1b219d1b365e55658514a31c09d5e7724bb,15,No,No,0,Yes,No,No,no,Culture,Yes,Female,Шымкент,Candidate,1791,only,Regional
cc25e34d535700b6bd608c3201a47e762316717dca99b671372930290e3a9592,15,No,No,1,Yes,No,No,no,Culture,Yes,Female,Шымкент,Candidate,1792,only,Regional
02b52f966af6f280fca16cfafd27728aac446f021169a2d951aea571abb4e145,15,No,No,0,No,No,No,no,Culture,No,Female,Other,Candidate,1793,only,Regional
b6a8d083b22816694fa65c847751130522f8dd0dc12b92de3cc17d3d68b37f81,15,No,No,0,Yes,No,No,no,Culture,No,Male,Other,Doctor,1794,only,Regional
fa84484ace72e41914d0a773feafe25ed0f6335ba9e98789ee4103ed6357d575,15,No,No,0,Yes,No,No,no,Culture,No,Male,Other,Doctor,1795,only,Regional
f7189d7c9806e47751b093bdb26b4957a4d2d1a63a681cadca68c352191af75a,15,No,Yes,2,Yes,No,No,no,Culture,No,Male,Алматы,Doctor,1796,only,Regional
dd76523b2e2902b6adde26521612920354917dd5f75dad97c11ad2943cda7e21,15,No,No,0,Yes,No,No,no,Culture,Yes,Male,Алматы,Candidate,1797,only,Other
8d913438ec329d834cf4e25d71af74f393332894f70a9df264040154b5781a40,15,No,No,2,Yes,No,Works with,no,Culture,Yes,Female,Астана,Doctor,1798,only,National
e454a94c8a45364c4e716061a91f6a3c024f8247ce95efdc43c0fe97b3746af9,15,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1799,only,Regional
040ae638d6a510030e591a8d44b02b50f70849759a28b5653078042e4637f632,15,No,No,0,No,No,No,no,Culture,No,Female,Астана,Candidate,1800,only,Other
dd20f9404f47aedc585f9a0df013edbd8b1e25c77788fdd9407e99b4f5f77870,15,No,No,1,Yes,No,No,no,Culture,Yes,Female,Other,PhD,1801,only,Regional
e8bb267c71e5515ae79ea76e28a2f14007fe591516e8a904ef8421d754bcd5f1,14.67,No,No,1,Yes,No,No,no,Culture,Yes,Female,Other,Doctor,1802,only,Regional
9be396986801819ba9834c47855ab0f89c7d03b4990bff454ff34cd29e5e3e59,14.67,No,Yes,0,No,No,No,no,Culture,No,Male,Алматы,Candidate,1803,only,Other
8e430b42cac573e1a58714711525d7b2f3512f5bf45d570502f5b3aab7a93052,14.67,No,No,0,No,No,No,no,Culture,No,Female,Other,Candidate,1805,only,Regional
85931498fd390bfbc6db65dd73922e6191c9b1c7823b813a90b7b4bc0fc4b81e,14.67,No,No,1,Yes,No,Works with,no,Culture,Yes,Female,Алматы,Candidate,1806,only,National
29787d84e15abff0e67e47948af0f5242c539006fae64c71090d7ffc6a11e28a,14.67,No,No,0,Yes,No,No,no,Culture,Yes,Male,Шымкент,Candidate,1807,only,Regional
6f34be1acf34bd7e21465f95853928aaed14ffc9e11b3701cfa1325aeafb4490,14.33,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1808,only,Other
037255de6d59867f7caa8f4ce751b45119dd05ffd50bacbd6a13f1e97e7e74fd,14.33,No,No,1,Yes,Yes,No,no,Culture,Yes,Male,Other,Candidate,1809,only,International
453a3f2f284c463172b06014004bccfaaac3b276636433ae3b1feb1c7db034dc,14.33,No,No,0,Yes,No,No,no,Culture,No,Female,Other,Doctor,1810,only,Regional
3cbe3a8a7c8ee33e29729d4fd66ae096642ccc19f88adba9db28435fbb40828c,14.33,No,No,2,Yes,No,No,no,Culture,Yes,Female,Шымкент,Candidate,1811,only,Regional
4a34c04fe7af3c6e22ad0fc9f99bd54f36fa50012cf803717307e8b40fdd5756,14.33,No,No,0,Yes,No,No,no,Culture,Yes,Female,Алматы,Candidate,1813,only,National
42625ba1c0daf2d9d2384c1ddc0de3a897840cc84f99a27ae3c79c6df557389e,14.33,No,No,0,No,No,No,no,Culture,No,Male,Шымкент,Candidate,1814,only,Regional
3e990d64b78fba3e844eab0180b26b714826f1bda918a8eae439122e37b49512,14.33,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1815,only,Regional
be9b7ec4d7b53a8b049dd3025e6e48ebff9ce741a4e31d097971beca9ad59596,14.33,No,No,0,No,No,No,no,Culture,No,Female,Other,Candidate,1816,only,Regional
98406056d96d4bf59e3b718d610ad0c96241cd8172b4a93701c20cb7edd45dfb,14,No,No,3,Yes,No,No,no,Culture,No,Female,Other,Candidate,1817,only,Regional
70e64e9deac2a3bb6e407e5d93daeacff3122f78e2d2d1d752f8bf4b480d2527,14,No,No,0,Yes,No,No,no,Culture,No,Female,Other,Candidate,1818,only,Regional
50c7a982bbc17ad73d0a5dd62161b106c96978f5349906142ee615b33b6c6ee2,13.67,No,No,0,Yes,No,No,no,Culture,No,Female,Астана,Candidate,1819,only,Regional
bfef1a632e0bd2d815fd95d0aaefc311bb440e43e13b80dee6f424cb6d83cac2,13.67,No,No,0,No,No,Works with,no,Culture,No,Female,Алматы,Candidate,1820,only,National
ec9e999c26b391645110071b872330e82ba8c861ca96ff8afa76c0a243b87e48,13.67,No,No,0,Yes,No,No,no,Culture,Yes,Male,Шымкент,Doctor,1821,only,Other
d9fb028c9510cca24aa51b68f1818de2acbcec22cf60409c4fe5140eb29bd543,13.67,No,No,0,No,No,No,no,Culture,No,Female,Астана,Candidate,1822,only,Regional
16e9236ecd9faeb73f9511c42122253dca2aa9738e08b4d7c5d50cbf0186ad55,13.67,No,No,0,No,No,No,no,Culture,No,Male,Шымкент,Candidate,1823,only,Other
c4ec13edb05494bca2544f3884bef7dc786b828aa5ca028c99dcd003bfe0a65d,13.67,No,No,0,Yes,No,Works with,no,Culture,No,Female,Алматы,Doctor,1824,only,National
9e8b6603655bdeb3f6841b458e280972da31339bbf7f2c623418a61dcb324180,13.67,No,No,0,Yes,No,No,no,Culture,No,Female,Шымкент,Candidate,1825,only,Regional
236a077ea0901892e2ceb6ddc90d1bf377c7fcb96598fa604490019ed90d276d,13.67,No,No,0,Yes,No,No,no,Culture,No,Female,Алматы,Doctor,1826,only,National
e02230ae104acf2fb3bfed596f09452fbff6769efa30077a77e27d70e7b4268f,13.33,No,No,0,No,No,No,no,Culture,No,Male,Шымкент,Candidate,1829,only,Regional
f650e2567fa226595dacffa0eb778b21d84da1523ebccfacf17d91b79ef21035,13.33,No,No,0,No,No,No,no,Culture,No,Female,Астана,Candidate,1830,only,Regional
a6e292c757578f2e986db5dafc2a9bf2388b3e56551000b773c5c26eeee5c466,13.33,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Candidate,1832,only,Other
17724b532ee610f75e7c77d5316b0ecb688c14c1058dee42940680665c010149,13,No,No,0,Yes,No,No,no,Culture,Yes,Female,Other,Doctor,1833,only,Regional
51275e101f839607054ef9956335f3f44ae1a03cf68a1cc9c8d93b877e4dfddb,13,No,No,0,Yes,No,No,no,Culture,Yes,Female,Астана,PhD,1834,only,Other
da53575e440aa651cd80c293c013228b982778308b2fc3132b32c9c05c02c10b,13,No,No,0,No,No,No,no,Culture,No,Male,Other,Candidate,1835,only,Regional
97a40098e4af2b155d840f20096704511acbc01f578487588ea69a0758e5acd6,13,No,No,0,Yes,No,No,no,Culture,Yes,Male,Шымкент,Candidate,1836,only,Regional
f2484fc16eeb79e0d16fec3a7c0243b8ab4757be84017893ca739987947d7362,13,No,No,0,No,No,Works with,no,Culture,No,Female,Алматы,PhD,1837,only,National
f9fb753a24c20187031188c89d0fef473decac3aba0eca0a033a70d1911e3b40,13,No,No,0,No,No,No,no,Culture,No,Male,Шымкент,Candidate,1838,only,Regional
17fe8cd5ab0f4f485d5084d06e4275c604003af43ef38a6e735b4d52e2df1029,12.67,No,No,1,Yes,No,No,no,Culture,Yes,Male,Other,PhD,1839,only,Regional
b2abadc44c1b47edbeadb6cdecbee891cfbb8c94c6a38f2b8ae771e281055b0b,12.67,No,No,2,Yes,No,No,no,Culture,No,Female,Астана,Candidate,1840,only,Regional
f46f0b75c9bc2798522c2558ce39cd0b3da710c9cc41ee375640d6fed54f6871,12.67,No,No,0,Yes,No,No,no,Culture,Yes,Male,Other,Candidate,1841,only,Regional
0ac3485f5c16dbd49164f09e65830f038d872c92c53a77fd4102f3fe5d0fece9,12.67,No,No,0,No,No,No,no,Culture,No,Female,Алматы,Candidate,1842,only,Other
7f45bc70c46ff64a647c0221535f1e0c22678bb0b08513c52224e8e62f0af2eb,12.67,No,No,0,No,No,No,no,Culture,No,Female,Other,Doctor,1843,only,Regional
0c39b4b9bf8b86c83fde10281e666aaa19914e72ac5fd6f5b5912dade03c0813,12.33,No,No,0,Yes,No,No,no,Culture,Yes,Female,Other,Candidate,1845,only,Regional
c406c6fc6c6ef2faf4b9d5b596886973c7e26d69040cd5b809e7f6e5e17b5d6b,12.33,No,No,0,Yes,No,No,no,Culture,No,Female,Other,Candidate,1846,only,Regional
c6af59c1d84343d239383f3d091f5a08f887dd2c8528bde689e622ff8b0b93f3,12.33,No,No,0,No,No,No,no,Culture,No,Male,Астана,Doctor,1847,only,Regional
4accc035c4690c71364b6995b35c108bf0819dd651327e8c3fda4a4275281a5e,12.33,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1848,only,Regional
c7b25b5c6e8231d454be5d1ae258fd6f692328fc2d54c0cc1b915e66ef23de21,11.67,No,No,0,No,No,No,no,Culture,No,Female,Other,Candidate,1851,only,Regional
5918559cedcc8e89ad4ea9327e552b1573c7984186771a718192657f6f202cf8,11.67,No,No,0,No,No,No,no,Culture,No,Male,Other,Doctor,1852,only,Regional
0c3d90566c7d5c916549b64ddccf52958a2f69f8e983750edf5906097fe86ae4,11,No,No,0,No,No,Works with,no,Culture,No,Female,Астана,Candidate,1854,only,National
2db7e7840df8b9ed7f868b39ecede9775855c0bd9511771668c6e0ae3add96fd,11,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1855,only,Regional
867182688b57132aebd80c22f579972504e8f5ee8716a1770fe27bff7adbcba4,10.67,No,No,0,Yes,Yes,No,no,Culture,Yes,Female,Алматы,Candidate,1856,only,Regional
6616426682d069b28687151c306645304b8a6b3a4c71b0fbe9c84697b1339b43,10.67,No,No,0,Yes,No,No,no,Culture,No,Female,Шымкент,Candidate,1857,only,Regional
e2ee1381a95f3369846f788408f9ccc63dd2de6e72a153a528dae8a649c13b8e,10.67,No,No,0,No,No,No,no,Culture,No,Male,Шымкент,Candidate,1859,only,Regional
47b01b6d3457f53ded415497d6fb58ca4328bbf6c9fe5b871bc07bdd2d0afb7e,10.67,No,No,0,Yes,No,Works with,no,Culture,No,Female,Алматы,Candidate,1860,only,National
4c832709db9bd6658712e2ca7f8d48ee7a6cd9331fc4e678b6bc5334dfaa43f3,9.33,No,No,0,Yes,No,No,no,Culture,No,Male,Шымкент,Candidate,1862,only,Regional
76f7fa540d291e8add6df2502ce65ec585128aa9aba7dd1d5d06aad155483106,8,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,PhD,1863,only,Regional
9b0635e42ed65639481ee21f8b32ea4dd534d4788be22713ba572c45be3ab80e,6.67,No,No,0,No,No,No,no,Culture,No,Female,Шымкент,Candidate,1864,only,Regional
951f447927a03fc887ad4d039c2ce61b3cadb20fd0238c832ba9d7f51553c889,34.33,Yes,No,9,Yes,No,(Missing),no,Life,No,Male,Астана,Doctor,1866,only,Other
5379f1d8479549bcae8743ddcdb90cf2582285c2bb6f35019b3d264161cbf948,34.33,Yes,No,0,Yes,No,Works with,no,Life,No,Male,Астана,Doctor,1867,only,Other
fd0c859c41abf6903fbca5ff900acab8a676b36587a8afce1eab96bde8452ce5,34,Yes,No,10,Yes,No,Works with,no,Life,No,Male,Астана,Doctor,1868,only,Other
86ed43c34530b7f33b205fff4f3c0caaed95536993a64d2e4f400554556f6e1a,33.33,Yes,No,2,Yes,No,Works with,no,Life,No,Female,Астана,PhD,1871,only,Other
a285d2182d2e8d6c52978720bb9cf54e13e87469b8178360de4792f3bb33856a,32.67,Yes,Yes,0,No,No,Works with,no,Life,No,Female,Астана,Candidate,1873,only,Other
567ffb48677237ba186aaa91ce122212558abafd4b439174e3c307b16b7b5e31,32.33,No,No,0,Yes,No,Works with,no,Life,No,Male,Астана,PhD,1877,only,Other
